Method:,Hadamard 1,,
Host Date-Time:,29/4/26 @ 20:15:55,,
Header Version:,1,,
System Temp (C):,30.25,,
Detector Temp (C):,29.34,,
Humidity (%):,40.36,,
Lamp PD:,3794,,
Shift Vector Coefficients:,-4.23807,0.038015,-8.48182e-05,,
Pixel to Wavelength Coefficients:,1814.7,-0.917204,-0.000244398,,
Serial Number:,6460024,,
Scan Config Name:,Hadamard 1,,
Scan Config Type:,Slew,,
Section 1,,
Start wavelength (nm):,900,,
End wavelength (nm):,1700,,
Pattern Pixel Width (nm):,   7.03,,,,
Exposure (ms):,  0.635,,,,
Digital Resolution:,228,,
Num Repeats:,6,,
PGA Gain:,16,,
Total Measurement Time in sec:,  2.453,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
1620.974664,0.084816,96810.000000,79635.000000
1625.031584,0.082648,93749.000000,77503.000000
1628.069142,0.081508,91480.000000,75826.000000
1631.102301,0.082111,89180.000000,73817.000000
1634.131061,0.081243,86957.000000,72121.000000
1637.155422,0.084753,84664.000000,69654.000000
1640.175383,0.087974,82560.000000,67421.000000
1643.190945,0.094061,80299.000000,64662.000000
1646.202108,0.098247,77863.000000,62099.000000
1649.208872,0.104951,75323.000000,59153.000000
1652.211237,0.110927,72646.000000,56271.000000
1655.209203,0.113608,69695.000000,53653.000000
1658.202769,0.116406,66120.000000,50574.000000
1661.191937,0.107383,61928.000000,48362.000000
1664.176705,0.094449,57108.000000,45946.000000
1668.149553,0.064809,49420.000000,42569.000000
1671.124056,0.040929,43252.000000,39362.000000
1674.094160,0.018092,37007.000000,35497.000000
1677.059866,-0.002740,31448.000000,31647.000000
1680.021172,-0.015766,26509.000000,27489.000000
1682.978078,-0.022061,22318.000000,23481.000000
1685.930586,-0.019598,18913.000000,19786.000000
1688.878695,-0.020941,16215.000000,17016.000000
1691.822404,-0.022600,13947.000000,14692.000000
1694.761714,-0.016103,12072.000000,12528.000000
1697.696625,-0.012175,10552.000000,10852.000000
1700.627137,-0.008339,9233.000000,9412.000000
